gene	pval	padj	ctrlFirst	ctrlSecond	objFirst	objSecond	ctrlRatio	objRatio	ratioSD	fisher	fisher.adj	chisqr	chisqr.adj
CARHR127220	0.93146	1	341.719063550035	167.013628369092	284.205223403612	163.639764983513	0.671706514989129	0.634606238259253	0.0545219391853976	0.221104607118018	0.401471050434069	0.256040487644291	0.392113878593606
CARHR127230	0.9683	1	1933.67896411009	1355.0081886462	4054.54553433573	2602.6491059563	0.587978994137357	0.609047166774422	0.0285109578515847	0.0451808994755973	0.110880725628198	0.0457495305254517	0.0978134213656083
CARHR127240	1	1	0	0	7.78503754382676	10.0184227582495	NA	0.4372766536244	NA	1	1	NA	NA
CARHR127250	0.49646	1	74.3587884539392	27.2851270275189	220.982388926569	40.8766904835298	0.731561629653117	0.843898135685749	0.110279926218302	0.0235920812114629	0.0643676663433125	0.0207210368755822	0.0502443702159117
CARHR127260	0.85132	1	309.385780573408	100.504952810158	543.392476697556	238.114455633368	0.754800622154812	0.6953137000037	0.202739144969702	0.0361909322786047	0.0920272681468987	0.0361713928690757	0.080377926529449
CARHR127270	0.37024	1	26.370474040102	19.7959217534077	43.132449915375	132.433186259302	0.571204955181043	0.245677063320414	0.245093132240375	6.48322167103131e-05	0.000336132462966866	4.81653136248466e-05	0.00022316746982699
CARHR127290	1	1	0	117.534922025467	0	113.663197364491	0	0	0	1	1	NA	NA
CARHR127300	1	1	2.69218813294975	0	2.78028527256056	0	1	1	NA	1	1	NA	NA
CARHR127310	1	1	1.94042582087763	2.22703185356592	2.50326694788454	9.51464540454234	0.465613804017031	0.208294658379584	NA	0.53781512605042	0.788870882469737	0.705906135409236	0.830107273103936
CARHR127330	1	1	9.618001274813	3.59088956627623	25.4432274060682	7.09760295145569	0.728146018505509	0.781886237275607	NA	0.713010762280587	0.963790441502048	0.996985194885655	1
CARHR127340	0.96777	1	1758.51544463009	1164.0277853463	1221.24194846087	723.981908803676	0.601707248191603	0.627815633609507	0.0338680053930033	0.0716012492844774	0.16163748576378	0.0716876314424791	0.141661552256104
CARHR127350	0.41137	1	56.6744886213008	165.264970041865	55.2692766848838	60.2768387492687	0.255360128219989	0.478330893922442	0.225824300703656	5.57685563893913e-05	0.000293674262596147	6.16676082937042e-05	0.000279115760186487
CARHR127360	0.49858	1	262.487867854456	503.764256232671	446.065467870421	481.73613144409	0.342560705025347	0.480776782665592	0.0924835276712592	8.98284715635474e-09	8.17675281441892e-08	1.26565199349721e-08	9.80287357484676e-08
CARHR127380	0.25649	1	23332.2483519675	41639.1788495446	24709.0398608253	30353.7276961392	0.359115527501057	0.448743151808758	0.0552335416794476	9.84465528892509e-219	4.31236083921404e-216	7.99503381163244e-219	2.96729969180301e-216
CARHR127390	1	1	5.58892177961855	7.99481050090879	11.4377961930842	34.9245984464799	0.411442279941753	0.246704172250058	NA	0.189997037715541	0.356227849189935	0.399797148662385	0.551647264459343
CARHR127400	0.99443	1	269.325981692346	104.660703078027	265.365138731868	106.719226913423	0.720148584588544	0.713185404260821	0.0512038115698961	0.871132092851575	1	0.896730944680935	0.97430690404872
CARHR127410	1	1	3.5367340282386	1.6548538450071	15.2816761247756	6.51475430773224	0.681243217795616	0.701109118398766	NA	1	1	0.999999999999998	1
CARHR127420	0.99811	1	751.750999993251	1241.40594671056	518.138623077115	822.581718612613	0.377165983459788	0.386462864003464	0.054793226317609	0.610759314569216	0.862229540115341	0.61310083965883	0.75209793389784
CARHR127430	1	1	0	3.17097895400839	4.42000323977617	4.17274038107512	0	0.514387887595124	NA	0.236363636363636	0.423375539590177	0.348205386312747	0.496469083142581
CARHR127440	0.61835	1	729.749236783733	726.286348819817	831.255618529407	1100.32429976984	0.501189149495436	0.430350103899054	0.045509190458164	4.60008242071579e-05	0.000245490226450133	4.90670080462077e-05	0.000226941151660308
CARHR127450	0.38193	1	243.41954834299	178.202489610844	72.1564021850738	109.899419574948	0.577340666356827	0.396342184982073	0.114362881487574	4.37718708432254e-05	0.000234645213731016	6.4043175150326e-05	0.000288841651303172
CARHR127470	1	1	0	1.43492765058341	6.02831386847845	0	0	1	NA	0.142857142857143	0.284310219219816	0.1203329386194	0.2155609556474
CARHR127480	0.98398	1	2927.93427252201	3478.10373653763	2848.1549448979	3835.73274752372	0.457058523284006	0.42612250174808	0.0492395611420987	0.000375458838751215	0.00168032704648792	0.000391576460074601	0.00151838155712509
CARHR127490	0.5418	1	806.636733597308	663.034065581088	542.912208676116	583.885596495157	0.548855385878422	0.481818660086575	0.0588844646750111	0.000754490241370048	0.00316111234447916	0.000811038917796293	0.00293231685070445
CARHR127500	0.98163	1	357.745206500911	279.406954943673	137.084381227621	87.5769644077652	0.561475308644975	0.610182320594224	0.0320405776108171	0.239713645353824	0.42784081854935	0.233638386035479	0.364967161006805
CARHR127510	0.78751	1	24.4483235623314	51.0560258577186	29.7891254819095	73.9488599071406	0.323800201579371	0.287157354851175	0.164915361062559	0.741674637808062	0.990910381107575	0.716872576256418	0.838934663564943
CARHR127520	0.94523	1	266.961636744796	304.979471636115	680.063052012656	973.835424409601	0.466764204973006	0.4111879064571	0.052460450699077	0.0211707123790049	0.0587014817856816	0.0233144081360318	0.055467795180779
CARHR127540	0.75451	1	30.161749509447	95.6811346965527	86.5986278393952	204.706985477181	0.239677830810627	0.297277580247944	0.14200673349931	0.236039570079061	0.422936249451287	0.278400414252014	0.418290642232909
CARHR127550	0.99858	1	273.672502330262	281.510601298598	133.039390053039	146.953327228342	0.49294097846539	0.475153037353253	0.0423368459048207	0.660217459345498	0.913427068930757	0.680196886869612	0.810460629274111
CARHR127560	0.67295	1	138.01130143376	82.9695833906524	162.644697815823	152.538529550233	0.624539545777552	0.516032211406118	0.0809687492523418	0.0134841870089376	0.0400205593163441	0.0162390854427039	0.0409716992038032
CARHR127580	1	1	2.29479888302972	12.3251073617967	15.9558319520153	13.1163702542901	0.156963994474437	0.548834651010878	NA	0.0194724330737474	0.0546205310369725	0.0313030110056585	0.0711173542809351
CARHR127590	0.99278	1	69.7108152404713	48.1286851406595	337.181503701314	272.275569696453	0.591574260031688	0.553248979163541	0.0770208295809891	0.478405343270705	0.72532968057939	0.505552565429806	0.654795168072534
CARHR127600	0.99666	1	141.843103984589	279.344440866841	257.687689544823	573.902337303917	0.336769464620857	0.309873472775179	0.095869650397447	0.336431534981825	0.557489883953516	0.367701289719371	0.517943396002377
CARHR127610	0.92458	1	581.679353749973	718.146404823687	645.448814920236	696.634998345506	0.447505636746473	0.480930332770829	0.0794553609519051	0.0934692605531081	0.201711663835905	0.0923502103756802	0.173787347464003
CARHR127620	0.61161	1	772.125275732825	782.806787950776	381.46951179413	593.644543067379	0.496565280095695	0.391205018420443	0.0761815242870152	2.3060301765975e-07	1.76521511093042e-06	2.78192831825171e-07	1.82511357848938e-06
CARHR127630	0.98116	1	460.297469888075	250.534531181908	447.363428610006	269.34559713789	0.647547478441053	0.624191146669565	0.0477216970702993	0.379304407528344	0.610940252377936	0.388722621546958	0.540384466859271
CARHR127640	0.38319	1	285.125382127289	273.406543797625	189.77283080079	355.049933003841	0.510490750649802	0.348320304158291	0.0900224259085961	5.91101155883888e-08	4.86293415480712e-07	7.51117489397697e-08	5.29861235926552e-07
CARHR127650	0.79934	1	17.1201896856376	2.98540669591855	7.98098341252008	3.02223967359612	0.8515136462872	0.725331418808589	0.357620894047157	0.638079754876196	0.89060631152703	0.705840425517798	0.830083676827902
CARHR127670	1	1	3.6082404594981	0	0	0	1	NA	NA	1	1	NA	NA
CARHR127680	0.53394	1	18.3941176315722	55.4540650578928	6.03829619920888	43.8316864320749	0.249080166385682	0.121080776062292	0.0714173277410615	0.105920620944769	0.222846521070235	0.127500073971668	0.226083887017235
CARHR127690	1	1	0	15.3610275890705	0	0	0	NA	NA	1	1	NA	NA
CARHR127700	0.97728	1	872.212056328746	848.284977316933	567.569942788962	604.670766886464	0.506953536839617	0.484175253516074	0.0186248732358461	0.240458455812007	0.42895614158485	0.244000229729317	0.377585787768666
CARHR127710	1	1	0	0	27.8736787927143	0	NA	1	NA	1	1	NA	NA
CARHR127720	1	1	3.50150151342935	0	0	0	1	NA	NA	1	1	NA	NA
CARHR127730	0.94536	1	168.060369909218	199.63313381203	68.4641425505627	32.7341496340175	0.457066464890895	0.676534564690951	0.313808994713615	0.00012432525433312	0.000613593299380567	0.000145835896596683	0.00061578166136691
CARHR127740	0.97326	1	3081.88799261175	1836.35934736164	1604.0023988978	1037.04503150454	0.626623221561775	0.607335703415764	0.0311431859058327	0.101011890628121	0.214368125414474	0.104752913269422	0.192408492143996
CARHR127750	0.62244	1	259.750425674537	236.130465250248	237.761388356603	365.363421734211	0.523816163172006	0.394215897569862	0.123035077833818	1.99459108339564e-05	0.000114165074704011	2.29282311893326e-05	0.000112387465625381
CARHR127760	0.96252	1	81.0548716579012	63.8558951498818	119.149002965829	101.796613425901	0.559343335512236	0.539268463034728	0.173517136481081	0.747844305740808	0.996568583747483	0.787232792345354	0.893169602694654
CARHR127780	0.7744	1	109.893512008613	9.26922090126444	236.853141376274	6.2109108940007	0.922213760334997	0.974447431300559	0.0430522950079255	0.044746101521783	0.110025869973484	0.0420689805149924	0.0909494150791312
CARHR127790	1	1	3.16088000417317	9.14044616870312	0	15.4116237205393	0.256954409610138	0	NA	0.0752136752136752	0.168533910093572	0.130319991209519	0.230208777089492
CARHR127820	1	1	3.30662663260766	0	0	0	1	NA	NA	1	1	NA	NA
CARHR127840	0.98211	1	1173.88959673907	1902.66258948373	467.964427593407	681.967877397191	0.381560111996768	0.406949544388383	0.0206251924256515	0.136468118202172	0.274134335865752	0.141115159268283	0.245322654282859
CARHR127850	0	0	27.3086734398092	53.5773435576563	0	276.270740002217	0.337619213474993	0	0.21266250757639	8.23803997542949e-20	1.79514000033115e-18	1.00131075724009e-22	2.16783778942479e-21
CARHR127900	1	1	0	25.0540547576486	0	0	0	NA	NA	1	1	NA	NA
CARHR127910	0.96218	1	3674.74561325354	4492.33125426595	9577.40596831795	11315.1973139269	0.449946250398111	0.458411325718185	0.0239519219819007	0.199176487293016	0.369500788526993	0.197308436941254	0.31982156494881
CARHR127920	0.37635	1	60.2841317401526	62.8384102261969	59.0247196521202	133.41461162993	0.48962708840619	0.306718586366371	0.126324039060723	0.00188855353281773	0.00715550097588699	0.00163553301580787	0.00548070820443742
CARHR127940	0.67457	1	4092.97361794625	3759.87842918709	417.720637875721	723.679377292555	0.521208548611377	0.365972167797927	0.115357725057184	7.78556089861335e-23	1.96368130585002e-21	1.52291503171241e-22	3.26215933648079e-21
CARHR127950	0.93706	1	70.2452419050335	58.6943088407632	38.3023989127833	48.0129035041001	0.544792047891662	0.44374980843827	0.0517594461048126	0.165179476379689	0.318889393867031	0.188822900387398	0.309502773000922
CARHR127970	0.26198	1	178.726906591317	371.564852408654	288.76043591757	264.810360278662	0.324785722606699	0.521632351095358	0.122682391858603	4.17464845958564e-11	4.840878148922e-10	5.48679956461879e-11	5.42593457760507e-10
CARHR127980	1	1	31.5143020493873	11.0798783352943	12.231940643582	23.8060400449181	0.739873423194709	0.339418036468544	NA	0.000305257712890019	0.00139286810150327	0.000857410251799124	0.00308098455625743
CARHR127990	0.97804	1	70.7466365326138	67.925676770725	66.5975821374339	71.2849872265857	0.510171315725144	0.483002183993334	0.0718162347844922	0.719020193037617	0.968864927073854	0.740220613653916	0.857047945496283
CARHR128000	1	1	21.0992766947946	6.72401625498468	3.87860302817419	7.60810339575993	0.758331399984845	0.337660151224253	NA	0.029696685369311	0.0778134526455092	0.0333567765067232	0.0750125309201519
CARHR128010	0.98147	1	219.794199510208	184.150895982753	137.426432707953	136.418669537321	0.544118995285681	0.501840024090936	0.0573299056973347	0.307717363488493	0.520476397944604	0.315652681923418	0.460895999474851
CARHR128030	1	1	12.4311298022435	0	21.0963551177357	0	1	1	NA	1	1	NA	NA
CARHR128050	0.99428	1	115.263050742008	48.734118583673	48.8976038390573	22.4695491549481	0.702835611223921	0.685155590319885	0.0512278072143048	0.877953288628367	1	0.906814086836581	0.981100659361655
CARHR128060	0.92256	1	248.994762000036	332.355816027626	294.650067431107	326.293709675837	0.428303972526864	0.474519720294032	0.069278223993427	0.117441574432452	0.242713904442865	0.120896439584978	0.216421168450872
CARHR128080	1	1	0	645.083598678463	0	470.259925906351	0	0	0	1	1	NA	NA
CARHR128090	1	1	0	0	4.401107177797	0	NA	1	NA	1	1	NA	NA
CARHR128100	1	1	0	0	0	5.36676360650168	NA	0	NA	1	1	NA	NA
CARHR128110	0.99904	1	497.783074378689	1080.99038660785	227.684051903608	482.646686955452	0.315297341055908	0.320532449812486	0.0817746933469094	0.8083910139892	1	0.841097200066568	0.933548592029943
CARHR128120	0.96792	1	860.052827533973	684.652014586622	549.309598489649	498.108823242746	0.556774863444643	0.524441414330969	0.0524304422541343	0.108109970915338	0.226763648561205	0.113731579657858	0.205741819124421
CARHR128130	0.84124	1	191.683565651058	207.287077440446	169.008153712605	235.948593369694	0.48044528831936	0.417348654962052	0.0947640897009396	0.0762870028353748	0.170493984679142	0.0840673856686083	0.161000429083779
CARHR128150	0.2271	1	8.90850177662534	5.62240184852042	78.6947655992385	21.7912046556396	0.61307280031843	0.783141819695155	0.363257967936986	0.191524009599052	0.358777390647064	0.274462215709545	0.413466687781129
CARHR128160	0.33089	1	824.548646774509	58.1473205437192	443.603469986265	115.094922453468	0.934125313022127	0.793994534419779	0.088128957441901	4.53884728758628e-15	7.17920546652556e-14	3.07656493510048e-15	4.23545873654333e-14
CARHR128180	1	1	22.5628466767044	0	14.7422698135312	0	1	1	NA	1	1	NA	NA
CARHR128190	0.88629	1	147.905888161709	217.696020480101	155.084177247943	287.50345201115	0.404554474869047	0.350403325794621	0.0448608559603584	0.12537855932349	0.255956381711945	0.131096352589454	0.231333035920028
CARHR128220	1	1	37.0428536556113	17.2880381828484	0	0	0.681800949738679	NA	NA	1	1	NA	NA
CARHR128230	0.95912	1	100.441164943966	0	563.519031438659	13.0863611942825	1	0.977304476577081	0.0223232867000483	0.233629921270376	0.419669648518483	0.25764947891674	0.393715941818321
CARHR128240	0.75267	1	52.9393479406688	22.8451628199985	76.5886781265443	24.563020116326	0.698551028558525	0.757166507898375	0.103738570741458	0.399444687916402	0.635087465291678	0.484162141739091	0.633998611007136
CARHR128250	0.93104	1	1895.13968271214	2653.81387305814	3148.96588999711	3933.88236038053	0.416610031181388	0.444590336921197	0.0365157398763056	0.0029660696468323	0.0106603682015419	0.00315378180479982	0.00979417279748797
CARHR128260	0.63222	1	5.5979948146479	5.49514800014945	11.5067255394316	11.9512319437753	0.504635603102543	0.490525466578624	0.253327796151206	1	1	0.999999999999999	1
CARHR128280	1	1	7.40632863415135	5.90535100539662	10.3811967474931	10.0226975962482	0.556378220833059	0.508785066840802	NA	1	1	0.999999999999999	1
CARHR128290	0.9618	1	77.8489977630458	112.11832135001	117.29803298095	138.286948785256	0.409802055040401	0.458939457906988	0.148655072217209	0.3347183701716	0.555465834031485	0.348588921898025	0.496899054212062
CARHR128310	1	1	0	1.68464993375768	9.33553111403289	0	0	1	NA	0.0181818181818182	0.0515595911553106	0.0310368678925291	0.0706327079265085
CARHR128330	1	1	0	1.13311387862714	0	0	0	NA	NA	1	1	NA	NA
CARHR128340	0.99864	1	8300.01123087345	16010.0630554634	6635.44131654444	13086.2173669705	0.34142270126827	0.336454525606962	0.0271165651798571	0.274362754391426	0.475565061799044	0.277972321245135	0.417785506955705
CARHR128350	0.99017	1	20.0999641985464	10.4619666143975	37.7186160083587	32.6764601079341	0.657679788674656	0.535813271173221	0.0844918698083206	0.273576174341699	0.474469861511816	0.358472918065159	0.508133876032519
CARHR128360	0.44938	1	325.664961864706	58.8996085050973	353.26659211166	119.114114137078	0.846840782944569	0.747842973767948	0.0569931402045089	0.000373617337787998	0.00167278317444338	0.000523699203322013	0.00198004027268485
CARHR128370	0.98341	1	132.961709092936	97.1496937664869	183.748424167706	166.667840796891	0.577814516971867	0.524371847255065	0.0608107446787063	0.202857763165426	0.374743009603469	0.238095910219114	0.370561593773625
CARHR128380	0.96057	1	857.059643570177	333.988853499379	961.467077108515	331.039419362803	0.719584169476624	0.743877945475263	0.0605387253997584	0.173976822547061	0.332286752015493	0.186638030660535	0.306807161263714
CARHR128390	1	1	0	2.7580897416785	8.33754566156149	13.757756428416	0	0.377344723670622	NA	0.52695652173913	0.77677321493089	0.565170111550601	0.710001991047601
CARHR128400	0.79852	1	25.6880471980939	75.3067694899872	141.650057841192	273.175761136678	0.25435015420079	0.341468759563273	0.247976065017588	0.123557484399127	0.252912249203018	0.119096808319946	0.213831035255854
CARHR128420	1	1	0	2.0946855803278	0	0	0	NA	NA	1	1	NA	NA
CARHR128430	0.84233	1	134.774035040258	49.3078699723964	68.2721292726465	33.7343129678509	0.732141679167179	0.669292328730409	0.123883167782025	0.276587025043522	0.478570246314724	0.32420807110763	0.470516956441095
CARHR128440	0.50259	1	322.787295162446	257.918414058704	150.938640589312	189.35624165534	0.555853490049844	0.443552484814614	0.058351160403641	0.00130847911162716	0.00517318026376227	0.00126850457365614	0.00437161724019528
CARHR128450	1	1	0	12.6286448166593	0	71.8789146853002	0	0	0	1	1	NA	NA
CARHR128460	1	1	0	11.9754173797454	0	11.3984717516422	0	0	NA	1	1	NA	NA
CARHR128470	1	1	0	0	0	3.80846987639086	NA	0	NA	1	1	NA	NA
CARHR128480	0.39652	1	32.9947234209719	9.49121417472925	22.1964408358073	0	0.776603396044869	1	0.143633778347212	0.0220277806281006	0.0607639485158143	0.0412908164697812	0.089618664317871
CARHR128490	0.93419	1	273.625155285694	501.789691786118	285.510105370704	459.307063580932	0.352875826815776	0.383329113871761	0.0469798908536192	0.22153550505579	0.402117385244607	0.238897345986223	0.371427471497432
CARHR128500	0.99319	1	417485.779497688	549775.555180777	281304.833529442	377649.77286424	0.431616321804559	0.426895617391558	0.0287310633767055	2.3819846958256e-09	2.30094147215124e-08	2.39444752952836e-09	1.99475138671565e-08
CARHR128530	1	1	18.8706671013917	95.2000586153379	6.49605887286278	6.17531556228348	0.165429534903223	0.512656216270023	NA	0.0137285056984942	0.0406047466325588	0.0104469425759769	0.0279476460262895
CARHR128540	0.99862	1	381.788876646115	293.829566782039	519.568920644299	479.646204091464	0.565095403122628	0.519977037759207	0.100565499440705	0.0723142022488789	0.163058308338054	0.0772258488189724	0.150270627714726
CARHR128550	0.94775	1	208.654251145035	281.836902590902	366.193369056398	525.832028709458	0.425398602106833	0.410518994160431	0.101546816076609	0.607951985680064	0.859340231849647	0.631190532996024	0.767814784820447
CARHR128570	0.79231	1	3731.20939062445	4912.73066912975	3923.34511200379	6008.39057463919	0.431656092572506	0.395031164319066	0.035932437032982	4.39523293227669e-07	3.23856092201809e-06	4.5689386885438e-07	2.90526989475026e-06
CARHR128580	1	1	0	0	2.22445496359691	0	NA	1	NA	1	1	NA	NA
CARHR128590	0.27841	1	26.8055062593407	302.432143812792	2.30884020180063	270.589551102322	0.081416892185532	0.00846043903288392	0.08547316679914	8.7969320575124e-06	5.31879858260412e-05	7.37773524736851e-05	0.000329416875051912
CARHR128600	0.86581	1	461.096530281508	403.761023632235	608.658604762962	747.368059761925	0.53314736998585	0.448854451528222	0.0882777619229055	0.000126394812806828	0.000622519105572684	0.000126537988234468	0.000541718421382307
CARHR128610	0.03885	1	410.014017109632	314.7060470095	573.383814612251	181.212528331012	0.565755023780095	0.759855013841968	0.111730115370032	2.4347564156889e-15	3.94412163821484e-14	4.14706442033706e-15	5.63245060106421e-14
CARHR128620	1	1	0	5.42198504377623	23.6300872335415	17.1625716368643	0	0.579273033135985	NA	0.019211324570273	0.0539656943562805	0.0377157182689129	0.0831694012899782
CARHR128630	1	1	13.5818456116641	3.81377236694165	27.410342021148	37.6966676959046	0.780762467212601	0.421004468493794	NA	0.00798605388011342	0.0253719154059731	0.0165738414598052	0.0416890568171532
CARHR128650	0.53971	1	365.449328877806	78.2434971058724	488.426124950159	68.5245728789232	0.823653905306211	0.876964741859517	0.0467930821958867	0.024427491044979	0.0662762821121765	0.0227194233712213	0.0543151614866611
CARHR128660	0.98433	1	96.8803213539413	58.5762609592177	60.0342603137688	36.2947746766778	0.62319858003041	0.62322082142443	0.0940040879354605	1	1	0.999999999999996	1
CARHR128670	0.56453	1	18.565020266479	1.83313920399958	9.4461931886379	7.33231404409501	0.910132127035647	0.562993659543769	0.261705162468442	0.023938531692245	0.0651720756268831	0.0392592704811045	0.086041105443404
CARHR128690	0.00142	0.136676591928251	56.0327421129782	82.1841456516535	606.828913720677	203.651715572642	0.405397220406206	0.748727226522105	0.18270219413158	1.33264983987207e-14	2.03153381839588e-13	9.67037967019181e-16	1.38914316494556e-14
CARHR128700	1	1	0	31.2893946029994	17.4212487954047	124.208051650475	0	0.123005965153812	NA	0.0447609080939222	0.110038727674716	0.081740750657864	0.157455491098815
CARHR128720	0.49105	1	1115.87591816146	394.146287450753	1357.83519144434	661.984138786247	0.738979807061213	0.672255766207231	0.0640597621975319	1.91069629689346e-05	0.000109714246432641	2.17509172638029e-05	0.000107111340741814
CARHR128730	0.99923	1	625.612632721776	601.850019485375	440.013714487175	405.182390079158	0.509679566703587	0.520605469085715	0.0160600753503577	0.65478348407088	0.908192097066065	0.656778814764528	0.79100526657667
CARHR128740	0.94192	1	71.9543215209316	81.6167018709443	110.020218130923	99.9597344352763	0.468541004231779	0.523955819526331	0.144218973316888	0.339680023583552	0.561626000580759	0.348439613784571	0.496725156093612
CARHR128750	0.32466	1	2.06243744446312	54.0329969328112	23.116975831357	117.997304352509	0.0367665830090918	0.163817409557959	0.135370757715285	0.0163336120045309	0.0470602720400341	0.0295957689952507	0.0679152876905526
CARHR128780	0.77695	1	591.75659061008	1138.98553409378	372.965337654039	540.678536632136	0.341909162643934	0.40821741178469	0.0455244286257904	0.000918588692832324	0.00376918136168094	0.000881290632741027	0.00315370945435425
CARHR128790	1	1	0	3.59280159112216	17.8353160157489	24.1603009578249	0	0.424694701520208	NA	0.14422281459693	0.286496852615317	0.30772869135185	0.452157548753716
CARHR128800	0.99572	1	112.28381246729	172.610052792979	105.153649125117	151.455437164456	0.394125062555179	0.409781472065473	0.0484986278987515	0.725473066629923	0.975119480131675	0.776936667883562	0.885600258827438
CARHR128820	0.89259	1	615.541050832487	867.495723553072	881.665209571957	1506.93197571975	0.41505447569735	0.369114229473683	0.0310447706517459	0.00435869826931765	0.0149472918441659	0.00481000419579698	0.0141981393125733
CARHR128830	1	1	0	54.6878084395943	0	69.3537130341727	0	0	0	1	1	NA	NA
CARHR128860	1	1	0	0	0	5.81282817791481	NA	0	NA	1	1	NA	NA
CARHR128870	0.26258	1	139.050777981934	145.222204371677	317.190633077803	173.043099658231	0.48914524634271	0.647019190840942	0.0932682364613264	2.12561986245383e-05	0.000120891109506383	2.35235523946097e-05	0.000115061679356743
CARHR128880	0.99968	1	3481.51703985566	2848.90234214081	2645.92276062125	2113.97116488032	0.549966254962032	0.555878513688189	0.0147688211590414	0.549827924225673	0.801297295327257	0.548183984427328	0.695207387782106
CARHR128890	0.99846	1	310.163696122805	303.863724566368	173.620842439577	176.464802639333	0.505130040894075	0.495938193639567	0.0603931062473845	0.840875671184442	1	0.835591544121143	0.929437885608751
CARHR128900	0.2962	1	63.6629841411146	10.4339055321988	36.0209088684119	31.1597634849824	0.859185647627033	0.536179642247834	0.231725572821333	3.1393723249456e-05	0.000172999968119723	5.77296084933746e-05	0.000262730395410538
CARHR128910	0.91373	1	1069.76780962998	1526.72619562326	532.396807026868	890.539609129338	0.412004729248602	0.374153617113151	0.0423559861796791	0.0184077205707046	0.0520969560033759	0.0208784117231435	0.0505855043428041
CARHR128920	0.97271	1	404.154061272253	1208.52624223537	484.99591966587	1678.91855147084	0.250610155275789	0.2241289691136	0.0322464544726473	0.0627316745587324	0.145015903363342	0.0630927133221182	0.127872961604373
CARHR128930	0.8954	1	173.547913264721	392.066001618767	230.388316814286	692.346352522161	0.306831053299795	0.249679918258584	0.0528399444703101	0.0163041179803727	0.0469922906312233	0.0189427546001929	0.0467235772628656
CARHR128940	0.45319	1	10.6187919683777	71.1536263612902	3.20939873627348	55.6926617893091	0.129857868768999	0.054487036746016	0.0708743521785296	0.153182173253354	0.300429657045869	0.232345957652314	0.363479018138924
CARHR128950	0.30837	1	15.5652981332558	57.7966553319743	78.1616430386604	122.522813216391	0.212171260415428	0.389475321094745	0.141755617160065	0.00957145387212131	0.0296838153317746	0.00944016698561045	0.0256343380589484
CARHR128960	0.00148	0.141185422222222	3674.91792764476	1565.72970677356	3862.31720433899	4261.43048179149	0.701233546691725	0.475435396760666	0.207611331534873	2.698870941694e-148	7.33272985981266e-146	1.85631945122019e-145	4.21987819248629e-143
CARHR128990	0.65261	1	22.2015993229595	69.1446583421931	17.7126980215396	63.0893364283641	0.243048811089161	0.219211040193812	0.104357457513344	0.857003015130715	1	0.850154352271209	0.940558891008895
CARHR129010	1	1	0	28.6333673324099	0	0	0	NA	NA	1	1	NA	NA
CARHR129020	0.98525	1	1312.58915205382	294.763908941072	3028.2487187197	695.824947036846	0.816615331071928	0.813154891796296	0.0313183879995549	0.788372239588175	1	0.795056526767721	0.899030271374158
CARHR129040	1	1	1.17700710189854	0	0	0	1	NA	NA	1	1	NA	NA
CARHR129050	0.99926	1	361.858417262029	362.508803053645	308.1056338164	301.394910475834	0.499551066245562	0.50550510036735	0.179463937058536	0.82612481635717	1	0.871555850376806	0.956304975167629
CARHR129070	1	1	1.8569737415134	4.2108000327503	0	3.33749879244023	0.306038723689684	0	NA	0.5	0.748135238759149	0.785521540479574	0.892067752201349
CARHR129090	1	1	12.7488826834984	35.4334568160934	0	0	0.264596589038737	NA	NA	1	1	NA	NA
CARHR129100	0.02914	1	86.3206538204004	71.556296739407	941.664563657319	249.885263342784	0.546759064665999	0.790285510785642	0.142993478488257	1.48160052428758e-10	1.62167637191783e-09	2.92291176074022e-11	2.97127296147689e-10
CARHR129110	0.50324	1	81.0599806608157	136.439343025212	160.261904337498	142.407490988087	0.37269072513453	0.529494910329809	0.089710447839711	0.000494001308448521	0.00215381760807212	0.000564557432433889	0.00211910040582925
CARHR129120	0.45677	1	759.57567989305	427.936062501456	434.280740794049	378.12798426131	0.639636352867919	0.534559424831949	0.0571134224049924	2.72142263715955e-06	1.7868649582133e-05	3.18392321341604e-06	1.78933336091422e-05
CARHR129130	0.80127	1	361.319703708561	264.136679946579	286.808962448012	266.026976897371	0.57768968892287	0.518795798239211	0.0593684267099024	0.0461351300625354	0.11277125972694	0.0489206529095316	0.103606730384621
CARHR129140	0.87631	1	109.824869792105	52.3767245104124	91.6180475532673	71.9645283996268	0.677088719530548	0.560072165507713	0.106701255080362	0.0306157027570066	0.0798269489767238	0.0394197203618788	0.0863303268907909
CARHR129150	1	1	5.61902461649395	0	0	0	1	NA	NA	1	1	NA	NA
CARHR129160	0.29891	1	438.244290658841	507.761050734428	278.53533271219	650.323926350765	0.463257733844714	0.299868177007979	0.155412541352066	4.41129810818941e-13	6.12049790524741e-12	4.78004637736017e-13	5.65950022256979e-12
CARHR129170	0.04427	1	199.023328827742	300.751903527503	115.44851667732	434.361675487392	0.398225674149204	0.209978858745373	0.10540735356221	2.93041903913601e-11	3.45596232175909e-10	4.65314100469773e-11	4.63428380675975e-10
CARHR129180	0.19492	1	154.81449079401	15.6105654511798	117.997929636508	42.6504264200009	0.908402169287121	0.734510657519593	0.0965990907263119	4.47353035902058e-05	0.000239510739900269	6.11695075041902e-05	0.000277137185717788
CARHR129200	0.85762	1	21.6741336097342	42.2604763073997	26.681018410887	23.5201173489507	0.339004705555038	0.531482366027116	0.158765159731112	0.0581534569541282	0.136595075515803	0.0608223582782879	0.124198900477088
